image dimensions 100x72
Time elapsed was 60473ns or 0.000060473s
image dimensions 100x72
Time elapsed was 95358ns or 0.000095358s
image dimensions 100x72
Time elapsed was 441057ns or 0.000441057s
image dimensions 100x72
Time elapsed was 92317ns or 0.000092317s
image dimensions 100x72
Time elapsed was 125059ns or 0.000125059s
image dimensions 100x72
Time elapsed was 99085ns or 0.000099085s
image dimensions 100x72
Time elapsed was 265815ns or 0.000265815s
image dimensions 100x72
Time elapsed was 101901ns or 0.000101901s
image dimensions 100x72
Time elapsed was 272177ns or 0.000272177s
image dimensions 100x72
Time elapsed was 272792ns or 0.000272792s
